# timestamp tx ty tz qx qy qz qw
1618904257.5253100395202637 0.0000000365098387 0.0000000121362488 -0.0000000135724998 0.0000072260580352 -0.0000038155574348 0.0000059211283866 0.9999999999490831
1618904257.7853100299835205 0.0003453593067632 0.0010346855991808 -0.0005295394039720 0.0001648258526300 -0.0000370226286462 0.0000644567589869 0.9999999836535448
1618904258.0454068183898926 0.0005848258314543 0.0028947651199952 -0.0010475791215172 0.0003497324522782 -0.0000646665201889 0.0002024274627109 0.9999999162642851
1618904258.3054099082946777 -0.0001603968689176 0.0033022023149362 -0.0011762031705628 0.0004938360227855 -0.0000628742992276 0.0003592660704558 0.9999998115503311
1618904258.5654168128967285 -0.0014974432209195 0.0025512605304938 -0.0013076942549367 0.0006418066600500 -0.0000883606498864 0.0004450566926084 0.9999996911005262
1618904258.8254098892211914 -0.0023932617073386 0.0013685229461514 -0.0015400782734501 0.0008041457868779 -0.0000857936219449 0.0004663713155351 0.9999995642433065
1618904259.0865089893341064 -0.0032787674816598 0.0014838230142888 -0.0017468073921606 0.0009876852955145 -0.0000836113061423 0.0005114786560454 0.9999993779380513
1618904259.3454129695892334 -0.0037795955149445 0.0017839079877013 -0.0018701935126166 0.0011398322353805 -0.0001072135956479 0.0006597005397713 0.9999991270410762
1618904259.6054809093475342 -0.0036212753938976 0.0010654358810895 -0.0016340948476502 0.0013451284587122 -0.0001399263509729 0.0007214966907446 0.9999988252455934
1618904259.8654098510742188 -0.0032900209791820 0.0009822491788859 -0.0015921174337791 0.0015097818260345 -0.0001924572352748 0.0008475192714944 0.9999984826139134
1618904260.1254110336303711 -0.0033007690075232 0.0015193003207001 -0.0016303760586766 0.0016440843372317 -0.0002273191444145 0.0010149684362816 0.9999981075740927
1618904260.3854119777679443 -0.0031290180450394 0.0016788084050500 -0.0015960083365797 0.0018219390931670 -0.0002393095062204 0.0012042033489001 0.9999975865786815
1618904260.6454110145568848 -0.0031416542551398 0.0021199583532426 -0.0017208667337958 0.0019778223832262 -0.0002637345747659 0.0013362305231737 0.9999971165711797
1618904260.9054160118103027 -0.0030772051783237 0.0027146610348804 -0.0015536172715069 0.0021250078664273 -0.0002751322703818 0.0015050601353224 0.9999965717130128
1618904261.1654119491577148 -0.0031736646055498 0.0029594651543469 -0.0015399084877081 0.0022260305526423 -0.0002955838855554 0.0016756926001453 0.9999960747285171
1618904261.4254109859466553 -0.0031383332170043 0.0033711350133634 -0.0016041526642035 0.0023860701504375 -0.0002964908285856 0.0017923878602304 0.9999955030439732
1618904261.6854128837585449 -0.0029422511447961 0.0036300953054509 -0.0015319060153132 0.0025074992287528 -0.0003287714545358 0.0019547117466803 0.9999948917164125
1618904261.9455008506774902 -0.0029760524241438 0.0036907109645905 -0.0015665913953740 0.0026273284273039 -0.0003607433040409 0.0021832153983589 0.9999941002726510
1618904262.2054588794708252 -0.0029701354489518 0.0039514016494236 -0.0016291105393439 0.0027549121561243 -0.0003793688493648 0.0023932798268435 0.9999932693523185
1618904262.4667119979858398 -0.0029775680319573 0.0040113634871282 -0.0015902149150512 0.0029104002181425 -0.0003700125497486 0.0025824217315646 0.9999923618504604
1618904262.7254118919372559 -0.0028488583042202 0.0039042659043217 -0.0016059866463288 0.0030792978556636 -0.0003983156377286 0.0027831520470932 0.9999913066292274
1618904262.9854128360748291 -0.0028013094176369 0.0037419615048371 -0.0015769816430617 0.0032820653688178 -0.0004011824348619 0.0029533291351148 0.9999901724249928
1618904263.2454128265380859 -0.0027235344167630 0.0037046161647401 -0.0015887510760030 0.0034505102648209 -0.0004061357981239 0.0031622705897867 0.9999889644777682
1618904263.5054128170013428 -0.0026937726674427 0.0037988748733990 -0.0016073948071272 0.0035807747660095 -0.0004124820475885 0.0033212976196236 0.9999879883742266
1618904263.7667119503021240 -0.0026601467893018 0.0038616347139658 -0.0016687709912031 0.0037158090330346 -0.0004044523777942 0.0035100590893945 0.9999868542469283
1618904264.0265128612518311 -0.0026532191451886 0.0038421123278758 -0.0015941178768426 0.0038674351643971 -0.0003939069850144 0.0036865856311953 0.9999856483314609
1618904264.2855129241943359 -0.0026916983843276 0.0038350021261285 -0.0015793054209223 0.0040332427263108 -0.0003650628012755 0.0038053297133413 0.9999845594547986
1618904264.5455598831176758 -0.0026556552183861 0.0038310829975177 -0.0016063917998398 0.0041773668629675 -0.0003700096199836 0.0038937961002806 0.9999836253913738
1618904264.8055598735809326 -0.0026251079974068 0.0038632294855179 -0.0016480661649900 0.0043118362399126 -0.0003520281839608 0.0039946351147187 0.9999826633670547
1618904265.0666129589080811 -0.0026790505370222 0.0039311902028363 -0.0016493856578934 0.0044475941432326 -0.0003468410277553 0.0041865307646360 0.9999812856087679
1618904265.3266189098358154 -0.0027122853798898 0.0039971528785727 -0.0016767080317564 0.0045694162753648 -0.0003367751474295 0.0043226896404070 0.9999801604890188
1618904265.5866129398345947 -0.0027065025587647 0.0040125297017683 -0.0016240191292480 0.0046894216735330 -0.0003519778968332 0.0044285092871172 0.9999791366530559
1618904265.8466138839721680 -0.0027125153161739 0.0040575548934416 -0.0015999198756315 0.0048079946977570 -0.0003751368575559 0.0044670071825231 0.9999783939196499
1618904266.1067140102386475 -0.0026897167643085 0.0040662501196071 -0.0015639700101376 0.0049217764831896 -0.0003908226031257 0.0045263735909959 0.9999775674064014
1618904266.3667140007019043 -0.0026803787234866 0.0040563894363530 -0.0015423011856667 0.0050447944097793 -0.0004072180229586 0.0046181563424617 0.9999765281519405
1618904266.6267600059509277 -0.0026750701281731 0.0040543290626777 -0.0015763338037009 0.0051815572944020 -0.0004503592849256 0.0047165729371096 0.9999753509863220
1618904266.8868138790130615 -0.0026972843305964 0.0040625619610976 -0.0015649610448301 0.0053221909904527 -0.0004419947863866 0.0047956193114863 0.9999742401477444
1618904267.1466150283813477 -0.0027117042148357 0.0040438709465152 -0.0015738639033353 0.0054318047436647 -0.0004330448938816 0.0048863321619277 0.9999732155049550
1618904267.4066169261932373 -0.0027219188168294 0.0040290930624876 -0.0016533485421222 0.0055639636298010 -0.0004291508352755 0.0049470104973862 0.9999721922260614
1618904267.6666159629821777 -0.0027648175723823 0.0040246220519545 -0.0016842501386531 0.0056688638069869 -0.0004383396185187 0.0050287183898997 0.9999711915014555
1618904267.9267170429229736 -0.0027653671317916 0.0040541930976019 -0.0016761646407160 0.0057817491147065 -0.0004602076965785 0.0050878275680702 0.9999702363553911
1618904268.1867158412933350 -0.0027392345503910 0.0040008616767374 -0.0016319581105017 0.0059130187921809 -0.0004614965091119 0.0051949692881478 0.9999689172788326
1618904268.4467658996582031 -0.0027336808382535 0.0039659604108922 -0.0016029103485230 0.0060631937372157 -0.0004669429110030 0.0053468618624111 0.9999672148196745
1618904268.7067158222198486 -0.0026706410968752 0.0039147062568337 -0.0016172704994831 0.0062368603630335 -0.0004340594256601 0.0055201552081822 0.9999652199210105
1618904268.9668638706207275 -0.0026531195364750 0.0038993157310389 -0.0016156642902054 0.0063617414651572 -0.0004413973798528 0.0056142348497740 0.9999639062390727
1618904269.2268168926239014 -0.0026853064605224 0.0040045588806133 -0.0016334094638865 0.0064537851285381 -0.0004400517191814 0.0057431129215606 0.9999625851330324
1618904269.4868159294128418 -0.0027015872673235 0.0040065615735259 -0.0017407427998362 0.0065318679987041 -0.0004317961743280 0.0059045501177274 0.9999611415152025
1618904269.7469630241394043 -0.0027211946013740 0.0040103456074648 -0.0017312731248954 0.0066609530657304 -0.0004491114946027 0.0060461767188950 0.9999594360523716
1618904270.0069630146026611 -0.0026910861871723 0.0040763466721556 -0.0016867240294995 0.0067752554464147 -0.0004396505231639 0.0061751438503548 0.9999578842228573
1618904270.2669169902801514 -0.0026722015063859 0.0040369608578979 -0.0016416258821436 0.0069221593036800 -0.0004263009718886 0.0063154106265966 0.9999560078156667
1618904270.5269169807434082 -0.0027116744385603 0.0039946650055771 -0.0015710109341496 0.0070812226467297 -0.0004116860805636 0.0064208071792505 0.9999542289702751
1618904270.7870638370513916 -0.0026913442027234 0.0039871727644821 -0.0015557527696541 0.0071898820282115 -0.0003750516107980 0.0065568850521224 0.9999525849714562
1618904271.0470178127288818 -0.0026603349746829 0.0040184616763614 -0.0015414877299924 0.0073435376794582 -0.0003587260205265 0.0066775221386351 0.9999506760176007
1618904271.3070659637451172 -0.0026824339794745 0.0040309435515849 -0.0015649226766083 0.0075313227447957 -0.0003527444871229 0.0067762604665796 0.9999486172014587
1618904271.5671188831329346 -0.0026894358111430 0.0040523296934010 -0.0015489793531763 0.0076941154106885 -0.0003619845275941 0.0069003062452300 0.9999465262347543
1618904271.8271188735961914 -0.0026886180911311 0.0040506744313890 -0.0015326977548912 0.0078054390931087 -0.0004324281395215 0.0070690074547334 0.9999444570875191
1618904272.0871179103851318 -0.0038235163641226 0.0040439763361863 -0.0014406859229857 0.0079339880674168 -0.0012100544499727 0.0070461345932098 0.9999429681681099
1618904272.3471648693084717 -0.0003879789348214 0.0042616295956041 -0.0016145382777114 0.0080506780543707 -0.0022335108625704 0.0068129913925273 0.9999418888917286
1618904272.6072189807891846 0.0818307173846965 0.0053346954630028 -0.0010261369302319 0.0082518191117376 -0.0026457275997551 0.0063700404141621 0.9999421634234253
1618904272.8672199249267578 0.2507019698143113 0.0075212854507628 -0.0000178608286419 0.0083171102270259 -0.0036142326980427 0.0056643044200855 0.9999428376936843
1618904273.1272189617156982 0.5290547345884555 0.0105071678463376 0.0021158961754833 0.0084547908464131 -0.0040640827009156 0.0046591865775350 0.9999451443574132
1618904273.3873188495635986 0.9276648035297468 0.0136004314209482 0.0053902595980894 0.0081727713092623 -0.0045518642920420 0.0033058760527650 0.9999507775506286
1618904273.6473200321197510 1.4540865274307524 0.0161008638828388 0.0107381558126241 0.0084927022494782 -0.0055129310328288 0.0011635752224733 0.9999480624975594
1618904273.9073200225830078 2.0965958268705647 0.0155017324275909 0.0178282670082200 0.0096102109836329 -0.0055537786402993 -0.0019981840775627 0.9999364013016282
1618904274.1673188209533691 2.8102616895111772 0.0100208896159005 0.0251118856357738 0.0095737156501970 -0.0046598325187650 -0.0055551349044631 0.9999278826024085
1618904274.4274199008941650 3.5491393141283494 -0.0015910175682921 0.0297938370224674 0.0088652864407484 -0.0017881058041233 -0.0097035893182201 0.9999120209939959
1618904274.6874220371246338 4.2684973174916507 -0.0186055917753325 0.0308946766466283 0.0092301234011236 0.0001313735844539 -0.0141976424919957 0.9998565969731090
1618904274.9474198818206787 4.9337405779406511 -0.0406652062080081 0.0303614142687129 0.0126418637925494 0.0003880384153640 -0.0188856254776272 0.9997416495557008
1618904275.2075200080871582 5.5570182713213274 -0.0671847583814814 0.0305135659615355 0.0107333634329432 -0.0013062643248388 -0.0232639621461039 0.9996708841654800
1618904275.4675209522247314 6.1638237415708765 -0.0977266258807304 0.0333723576637954 0.0108489598185916 -0.0034909776428804 -0.0275228349877638 0.9995562048730365
1618904275.7275209426879883 6.7582680298481330 -0.1330845709545650 0.0366440365302531 0.0094902475269252 -0.0030580959596894 -0.0316924956084295 0.9994479320970598
1618904275.9875209331512451 7.3425961313936110 -0.1721388360733191 0.0399102025359739 0.0104566999073787 -0.0036744351472766 -0.0358265879354781 0.9992965583600787
1618904276.2476208209991455 7.9143460766111993 -0.2159751462971195 0.0441326479846584 0.0118535266644428 -0.0038997650972046 -0.0404027615420637 0.9991055512795332
1618904276.5076229572296143 8.4746235642893062 -0.2642225204612536 0.0464140666855477 0.0104078411407059 -0.0017750878222203 -0.0460341423617850 0.9988840691707079
1618904276.7676219940185547 9.0218920490473078 -0.3180102520845670 0.0481461875155050 0.0101584391125687 -0.0011877609869973 -0.0524948674744298 0.9985688179727419
1618904277.0277218818664551 9.5634677542325850 -0.3793363443252283 0.0488269505945038 0.0089598734045276 -0.0017665065396942 -0.0610316509420830 0.9980940525353831
1618904277.2877218723297119 10.0949086469485128 -0.4492989205242519 0.0499769211879409 0.0103996527174223 -0.0017885367674864 -0.0703937332288887 0.9974634683444246
1618904277.5477218627929688 10.6208939355900611 -0.5295143726369352 0.0513502766846684 0.0112015063769164 -0.0022320024800615 -0.0811794605629331 0.9966340550084218
1618904277.8077230453491211 11.1597402485435442 -0.6247972712634817 0.0532925294121879 0.0109750242419605 -0.0035536710332189 -0.0947012036362190 0.9954388993277938
1618904278.0678229331970215 11.7222582002886391 -0.7419016193485733 0.0561144428651518 0.0103821317955817 -0.0038586293564688 -0.1107974641758756 0.9937812859231502
1618904278.3278219699859619 12.2981416059664124 -0.8826483845404248 0.0592094872792048 0.0099856790891166 -0.0040248901512230 -0.1291281523783667 0.9915694664196535
1618904278.5878238677978516 12.8772282464601648 -1.0484032262264507 0.0616632518421665 0.0112142725298095 -0.0036126045404886 -0.1498809437367720 0.9886338512738897
1618904278.8479239940643311 13.4583838333491173 -1.2434406631030879 0.0636757659140986 0.0113950399323420 -0.0034290567357109 -0.1734118243570557 0.9847775047227723
1618904279.1079230308532715 14.0403727985173106 -1.4725586992066770 0.0647138621919431 0.0110139368958642 -0.0031505032542408 -0.2010622453810968 0.9795114807931652
1618904279.3679230213165283 14.6247642625900820 -1.7454447544640130 0.0648111483553410 0.0113134971444931 -0.0024686373187231 -0.2336680780369407 0.9722474684557840
1618904279.6279239654541016 15.2030063787007670 -2.0673460844866569 0.0632780252545164 0.0109375245536119 -0.0018619972389814 -0.2703569977654148 0.9626962123547610
1618904279.8880238533020020 15.7564109395286369 -2.4366885401860232 0.0600755266413479 0.0109952134904561 -0.0012393473980438 -0.3115898323343358 0.9501522749981700
1618904280.1480228900909424 16.2774775905973392 -2.8591226478635252 0.0546918288713394 0.0116085366206829 -0.0009743652800354 -0.3582276492654011 0.9335615907863944
1618904280.4080820083618164 16.7525162577807301 -3.3331897711418881 0.0480361117289640 0.0131186773357106 -0.0015164140410765 -0.4071963924251905 0.9132451471479804
1618904280.6681239604949951 17.1747024419500036 -3.8544891519222650 0.0408380476069953 0.0149199541423602 -0.0018924248742647 -0.4541663880078964 0.8907899335423333
1618904280.9281718730926514 17.5375027876477461 -4.4090600919157561 0.0325352857999927 0.0164451227792685 -0.0014165843829374 -0.4981551413351366 0.8669307967691766
1618904281.1881289482116699 17.8300350036820312 -4.9688879990090307 0.0227766806173117 0.0175868976895684 -0.0011264022533696 -0.5385993469089004 0.8423776918680453
1618904281.4482278823852539 18.0542107131779126 -5.5133062025623980 0.0128468034193626 0.0172675877498185 -0.0000489741781478 -0.5750958303171453 0.8179037926105210
1618904281.7082250118255615 18.2170730545669244 -6.0295392156800114 0.0027350353830171 0.0175720435202023 0.0005534309203571 -0.6086352273751782 0.7932553668262918
1618904281.9682250022888184 18.3264116239280845 -6.5087970174906742 -0.0081842438957585 0.0176496261650483 0.0008475874993270 -0.6395502727902113 0.7685461735417317
1618904282.2282249927520752 18.3910485293974233 -6.9397173096843918 -0.0187683290362093 0.0176043951318378 -0.0002568402270773 -0.6665432635097762 0.7452584096639790
1618904282.4883248805999756 18.4228286283945479 -7.3405183953294086 -0.0281809514853577 0.0172414062966058 -0.0017660290651124 -0.6915367531846711 0.7221333215169236
1618904282.7483248710632324 18.4271429957902200 -7.7376771162851332 -0.0373212611869702 0.0169896019395498 -0.0022713515780374 -0.7157309362279157 0.6981657548994090
1618904283.0083248615264893 18.4037957016968150 -8.1402011550314910 -0.0477869552807623 0.0161120482513388 -0.0030426712385402 -0.7395130944755159 0.6729424397020409
1618904283.2684259414672852 18.3519684616482479 -8.5414272408321530 -0.0582228460821459 0.0150488800444677 -0.0034314060879627 -0.7633310103803347 0.6458231377501237
1618904283.5284278392791748 18.2696221307913689 -8.9412455073233037 -0.0693387242153982 0.0145188611985434 -0.0041360141657593 -0.7877323713772346 0.6158326129239429
1618904283.7884259223937988 18.1537246309363134 -9.3391169008206365 -0.0800906910370160 0.0140679917672307 -0.0049112438004026 -0.8124967198814901 0.5827753010155841
1618904284.0484259128570557 18.0008953715253952 -9.7362923993657873 -0.0905627667916307 0.0129120981191818 -0.0050801220002918 -0.8362832050310729 0.5481221315232524
1618904284.3085260391235352 17.8042455099233159 -10.1402805464520238 -0.1016705419409954 0.0123972133208084 -0.0044743457596733 -0.8597101098156912 0.5106121976731538
1618904284.5685269832611084 17.5599014585027575 -10.5439472886614336 -0.1121981512676895 0.0113156572681046 -0.0045188553682825 -0.8826653402551125 0.4698440517438668
1618904284.8285269737243652 17.2620236063898496 -10.9443518204723542 -0.1238907762788672 0.0109014867836598 -0.0054916497803759 -0.9044589498884655 0.4263859839807890
1618904285.0886268615722656 16.9026587750480957 -11.3386068126894131 -0.1349950395138300 0.0105278213946201 -0.0059738923605774 -0.9247847492160707 0.3802981004477059
1618904285.3486268520355225 16.4827517786926201 -11.7151122146588076 -0.1469906843320127 0.0100457062953078 -0.0060979346467505 -0.9428079243071855 0.3331292794721995
1618904285.6086299419403076 16.0016148030129202 -12.0666800750834167 -0.1604253644220841 0.0094325859901085 -0.0064352557243124 -0.9579821687501138 0.2866003806036388
1618904285.8686289787292480 15.4540927423326373 -12.3918718925681208 -0.1756561776064910 0.0089476553906926 -0.0063239237573418 -0.9701510254843001 0.2422538651974449
1618904286.1287269592285156 14.8230066869446269 -12.6943761492234870 -0.1937514599912513 0.0087562937237109 -0.0066422907976650 -0.9795951863212203 0.2006800394396463
1618904286.3887279033660889 14.0915756480946062 -12.9752955265937224 -0.2150549914071016 0.0083960090909683 -0.0074982136695762 -0.9863166089043401 0.1644774477628310
1618904286.6487360000610352 13.2440104154128306 -13.2354618444052381 -0.2364488595980090 0.0080054893278737 -0.0060274105157210 -0.9912736973683631 0.1314383481666394
1618904286.9088289737701416 12.2746357645714603 -13.4635381524572786 -0.2575489071668549 0.0076323992940992 -0.0084892338828568 -0.9950491844062564 0.0987258831389426
1618904287.1688289642333984 11.1810029499968575 -13.6489711738436714 -0.2785926246801171 0.0075364255049974 -0.0101774802017677 -0.9974326698330285 0.0704818440247724
1618904287.4288289546966553 9.9623682396382396 -13.8004402549096579 -0.3038899573608764 0.0098280545368774 -0.0107886998595147 -0.9984164762228320 0.0543281999165105
1618904287.6888279914855957 8.6201453362606095 -13.9386375402000766 -0.3494023891050292 0.0231811338936425 -0.0093170081086839 -0.9984953577877006 0.0488144329859960
